stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594868931589,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93993,0.005552292,8.481133E-06,0,1.975,1.675,3411.191,2.025,1.725,8.325527
1594868931614,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93969,0.009163857,8.48289E-06,0,1.975,1.675,2066.781,2.025,1.725,8.317273
1594868931639,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93947,0.01054573,8.480934E-06,0,1.975,1.675,1795.938,2.025,1.725,8.311252
1594868931662,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93912,0.01164246,8.480777E-06,0,1.975,1.675,1626.729,2.025,1.725,8.301393
1594868931685,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93849,0.01301003,8.480499E-06,0,1.975,1.675,1455.684,2.025,1.725,8.282759
1594868931709,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93807,0.0148716,8.480313E-06,0,1.975,1.675,1273.439,2.025,1.725,8.269924
1594868931731,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93738,0.01959801,8.48001E-06,0,1.975,1.675,966.2913,2.025,1.725,8.250494
1594868931755,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.9367,0.02533817,8.481574E-06,0,1.975,1.675,747.3587,2.025,1.725,8.233855
1594868931780,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93545,0.03666019,8.481018E-06,0,1.975,1.675,516.5125,2.025,1.725,8.208303
1594868931804,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93414,0.04842377,8.478578E-06,0,1.975,1.675,391.0092,2.025,1.725001,8.186137
1594868931829,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93361,0.05305386,8.478346E-06,0,1.975,1.675,356.8754,2.025,1.725001,8.178095
1594868931855,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,18.93098,0.07557106,8.479044E-06,0,1.975,1.675001,250.5056,2.025,1.725001,8.142212
