stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594777550083,None,99999,99999,99999,99999,2.041881,1.758119,99999,99999,99999,99999
1594777550175,None,99999,99999,99999,99999,2.041281,1.758719,99999,99999,99999,99999
1594777550337,None,99999,99999,99999,99999,2.039998,1.760002,99999,99999,99999,99999
1594777550364,None,99999,99999,99999,99999,2.039314,1.760687,99999,99999,99999,99999
1594777550388,None,99999,99999,99999,99999,2.0386,1.7614,99999,99999,99999,99999
1594777550413,None,99999,99999,99999,99999,2.037856,1.762144,99999,99999,99999,99999
1594777550438,None,99999,99999,99999,99999,2.03708,1.76292,99999,99999,99999,99999
1594777550484,None,99999,99999,99999,99999,2.036273,1.763727,99999,99999,99999,99999
1594777550510,None,99999,99999,99999,99999,2.035432,1.764568,99999,99999,99999,99999
1594777550536,None,99999,99999,99999,99999,2.034559,1.765441,99999,99999,99999,99999
1594777550560,None,99999,99999,99999,99999,2.033651,1.766349,99999,99999,99999,99999
1594777550584,None,99999,99999,99999,99999,2.031729,1.768271,99999,99999,99999,99999
1594777550723,None,99999,99999,99999,99999,2.030715,1.769285,99999,99999,99999,99999
1594777550750,None,99999,99999,99999,99999,2.029664,1.770336,99999,99999,99999,99999
1594777550776,None,99999,99999,99999,99999,2.028576,1.771424,99999,99999,99999,99999
1594777550809,None,99999,99999,99999,99999,2.02745,1.77255,99999,99999,99999,99999
1594777550835,None,99999,99999,99999,99999,2.026286,1.773714,99999,99999,99999,99999
1594777550861,None,99999,99999,99999,99999,2.025084,1.774916,99999,99999,99999,99999
1594777550909,None,99999,99999,99999,99999,2.023843,1.776157,99999,99999,99999,99999
1594777550934,None,99999,99999,99999,99999,2.022561,1.777439,99999,99999,99999,99999
1594777550959,None,99999,99999,99999,99999,2.021241,1.778759,99999,99999,99999,99999
1594777551004,None,99999,99999,99999,99999,2.01988,1.78012,99999,99999,99999,99999
1594777551027,None,99999,99999,99999,99999,2.01848,1.78152,99999,99999,99999,99999
1594777551052,None,99999,99999,99999,99999,2.015558,1.784442,99999,99999,99999,99999
1594777551076,None,99999,99999,99999,99999,2.014036,1.785964,99999,99999,99999,99999
1594777551102,None,99999,99999,99999,99999,2.012474,1.787526,99999,99999,99999,99999
1594777551126,None,99999,99999,99999,99999,2.009228,1.790772,99999,99999,99999,99999
1594777551152,None,99999,99999,99999,99999,2.007544,1.792456,99999,99999,99999,99999
1594777551177,None,99999,99999,99999,99999,2.005818,1.794182,99999,99999,99999,99999
1594777551204,None,99999,99999,99999,99999,2.004051,1.795949,99999,99999,99999,99999
1594777551230,None,99999,99999,99999,99999,2.002243,1.797757,99999,99999,99999,99999
1594777551255,None,99999,99999,99999,99999,2.000394,1.799606,99999,99999,99999,99999
1594777551281,None,99999,99999,99999,99999,1.998502,1.801498,99999,99999,99999,99999
1594777551307,None,99999,99999,99999,99999,1.99657,1.80343,99999,99999,99999,99999
1594777551331,None,99999,99999,99999,99999,1.992579,1.807421,99999,99999,99999,99999
1594777551355,None,99999,99999,99999,99999,1.990521,1.809479,99999,99999,99999,99999
