stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594696457190,None,99999,99999,99999,99999,2.050039,1.749961,99999,99999,99999,99999
1594696457214,None,99999,99999,99999,99999,2.05014,1.74986,99999,99999,99999,99999
1594696457238,None,99999,99999,99999,99999,2.050173,1.749827,99999,99999,99999,99999
1594696457262,None,99999,99999,99999,99999,2.05017,1.74983,99999,99999,99999,99999
1594696457285,None,99999,99999,99999,99999,2.050124,1.749876,99999,99999,99999,99999
1594696457308,None,99999,99999,99999,99999,2.050033,1.749967,99999,99999,99999,99999
1594696457332,None,99999,99999,99999,99999,2.049892,1.750108,99999,99999,99999,99999
1594696457356,None,99999,99999,99999,99999,2.049584,1.750416,99999,99999,99999,99999
1594696457380,None,99999,99999,99999,99999,2.049308,1.750692,99999,99999,99999,99999
1594696457404,None,99999,99999,99999,99999,2.048775,1.751225,99999,99999,99999,99999
1594696457429,None,99999,99999,99999,99999,2.048563,1.751437,99999,99999,99999,99999
1594696457453,None,99999,99999,99999,99999,2.048334,1.751666,99999,99999,99999,99999
1594696457477,None,99999,99999,99999,99999,2.04782,1.75218,99999,99999,99999,99999
1594696457501,None,99999,99999,99999,99999,2.046902,1.753098,99999,99999,99999,99999
1594696457525,None,99999,99999,99999,99999,2.046189,1.753811,99999,99999,99999,99999
1594696457551,None,99999,99999,99999,99999,2.044959,1.755041,99999,99999,99999,99999
1594696457575,None,99999,99999,99999,99999,2.044029,1.755971,99999,99999,99999,99999
1594696457599,None,99999,99999,99999,99999,2.043005,1.756995,99999,99999,99999,99999
1594696457624,None,99999,99999,99999,99999,2.041281,1.758719,99999,99999,99999,99999
1594696457648,None,99999,99999,99999,99999,2.039998,1.760002,99999,99999,99999,99999
1594696457672,None,99999,99999,99999,99999,2.0386,1.7614,99999,99999,99999,99999
1594696457695,None,99999,99999,99999,99999,2.03708,1.76292,99999,99999,99999,99999
1594696457720,None,99999,99999,99999,99999,2.036273,1.763727,99999,99999,99999,99999
1594696457744,None,99999,99999,99999,99999,2.034559,1.765441,99999,99999,99999,99999
1594696457767,None,99999,99999,99999,99999,2.032707,1.767293,99999,99999,99999,99999
1594696457791,None,99999,99999,99999,99999,2.030715,1.769285,99999,99999,99999,99999
1594696457816,None,99999,99999,99999,99999,2.02745,1.77255,99999,99999,99999,99999
1594696457839,None,99999,99999,99999,99999,2.025084,1.774916,99999,99999,99999,99999
1594696457863,None,99999,99999,99999,99999,2.022561,1.777439,99999,99999,99999,99999
1594696457888,None,99999,99999,99999,99999,2.01988,1.78012,99999,99999,99999,99999
1594696457912,None,99999,99999,99999,99999,2.017039,1.782961,99999,99999,99999,99999
1594696457937,None,99999,99999,99999,99999,2.014036,1.785964,99999,99999,99999,99999
1594696457961,None,99999,99999,99999,99999,2.009228,1.790772,99999,99999,99999,99999
1594696457984,None,99999,99999,99999,99999,2.007544,1.792456,99999,99999,99999,99999
