stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594779404410,None,99999,99999,99999,99999,2.050039,1.749961,99999,99999,99999,99999
1594779404435,None,99999,99999,99999,99999,2.050114,1.749886,99999,99999,99999,99999
1594779404459,None,99999,99999,99999,99999,2.050161,1.749839,99999,99999,99999,99999
1594779404484,None,99999,99999,99999,99999,2.050176,1.749824,99999,99999,99999,99999
1594779404509,None,99999,99999,99999,99999,2.05017,1.74983,99999,99999,99999,99999
1594779404532,None,99999,99999,99999,99999,2.050124,1.749876,99999,99999,99999,99999
1594779404557,None,99999,99999,99999,99999,2.050033,1.749967,99999,99999,99999,99999
1594779404581,None,99999,99999,99999,99999,2.049968,1.750031,99999,99999,99999,99999
1594779404606,None,99999,99999,99999,99999,2.049803,1.750197,99999,99999,99999,99999
1594779404631,None,99999,99999,99999,99999,2.049701,1.750299,99999,99999,99999,99999
1594779404676,None,99999,99999,99999,99999,2.049584,1.750416,99999,99999,99999,99999
1594779404700,None,99999,99999,99999,99999,2.049308,1.750692,99999,99999,99999,99999
1594779404723,None,99999,99999,99999,99999,2.049146,1.750854,99999,99999,99999,99999
1594779404748,None,99999,99999,99999,99999,2.048775,1.751225,99999,99999,99999,99999
1594779404772,None,99999,99999,99999,99999,2.048563,1.751437,99999,99999,99999,99999
1594779404797,None,99999,99999,99999,99999,2.048086,1.751914,99999,99999,99999,99999
1594779404821,None,99999,99999,99999,99999,2.047533,1.752467,99999,99999,99999,99999
1594779404844,None,99999,99999,99999,99999,2.046902,1.753098,99999,99999,99999,99999
1594779404869,None,99999,99999,99999,99999,2.046555,1.753445,99999,99999,99999,99999
1594779404893,None,99999,99999,99999,99999,2.0458,1.7542,99999,99999,99999,99999
1594779404916,None,99999,99999,99999,99999,2.045391,1.754609,99999,99999,99999,99999
1594779404941,None,99999,99999,99999,99999,2.044505,1.755495,99999,99999,99999,99999
1594779404972,None,99999,99999,99999,99999,2.044029,1.755971,99999,99999,99999,99999
1594779404996,None,99999,99999,99999,99999,2.043005,1.756995,99999,99999,99999,99999
1594779405022,None,99999,99999,99999,99999,2.042456,1.757544,99999,99999,99999,99999
1594779405068,None,99999,99999,99999,99999,2.041881,1.758119,99999,99999,99999,99999
1594779405095,None,99999,99999,99999,99999,2.041281,1.758719,99999,99999,99999,99999
1594779405121,None,99999,99999,99999,99999,2.040653,1.759347,99999,99999,99999,99999
1594779405145,None,99999,99999,99999,99999,2.039314,1.760687,99999,99999,99999,99999
1594779405170,None,99999,99999,99999,99999,2.0386,1.7614,99999,99999,99999,99999
1594779405195,None,99999,99999,99999,99999,2.037856,1.762144,99999,99999,99999,99999
1594779405220,None,99999,99999,99999,99999,2.03708,1.76292,99999,99999,99999,99999
1594779405245,None,99999,99999,99999,99999,2.036273,1.763727,99999,99999,99999,99999
1594779405268,None,99999,99999,99999,99999,2.034559,1.765441,99999,99999,99999,99999
1594779405293,None,99999,99999,99999,99999,2.033651,1.766349,99999,99999,99999,99999
1594779405318,None,99999,99999,99999,99999,2.032707,1.767293,99999,99999,99999,99999
1594779405342,None,99999,99999,99999,99999,2.030715,1.769285,99999,99999,99999,99999
1594779405366,None,99999,99999,99999,99999,2.029664,1.770336,99999,99999,99999,99999
1594779405393,None,99999,99999,99999,99999,2.02745,1.77255,99999,99999,99999,99999
1594779405418,None,99999,99999,99999,99999,2.026286,1.773714,99999,99999,99999,99999
1594779405442,None,99999,99999,99999,99999,2.025084,1.774916,99999,99999,99999,99999
1594779405487,None,99999,99999,99999,99999,2.023843,1.776157,99999,99999,99999,99999
