stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594692907438,31bf20a0-117a-45ba-8453-edb800b24b17,13.93877,-0.007341296,0.1696313,0.04215838,2.276658,2.185843,-1898.68,2.3,2.2,2.776835
1594692907461,31bf20a0-117a-45ba-8453-edb800b24b17,13.93914,-0.01675315,0.1709028,0.04212009,2.275398,2.187102,-832.0313,2.3,2.2,2.774215
1594692907486,31bf20a0-117a-45ba-8453-edb800b24b17,13.93957,-0.02275637,0.1717524,0.04207714,2.27456,2.18794,-612.5567,2.3,2.2,2.771289
1594692907509,31bf20a0-117a-45ba-8453-edb800b24b17,13.94044,-0.03233548,0.1730275,0.04198872,2.273311,2.189189,-431.119,2.3,2.2,2.765271
1594692907532,31bf20a0-117a-45ba-8453-edb800b24b17,13.94119,-0.03902939,0.1738669,0.04191674,2.272483,2.190017,-357.1972,2.3,2.2,2.760531
1594692907556,31bf20a0-117a-45ba-8453-edb800b24b17,13.94209,-0.04665292,0.1747097,0.0418402,2.27166,2.19084,-298.8472,2.3,2.2,2.755394
1594692907580,31bf20a0-117a-45ba-8453-edb800b24b17,13.94316,-0.05492953,0.1755436,0.04175817,2.270842,2.191658,-253.8372,2.3,2.2,2.749992
1594692907603,31bf20a0-117a-45ba-8453-edb800b24b17,13.94438,-0.06308936,0.1763682,0.04167208,2.27003,2.19247,-221.0259,2.3,2.2,2.744418
1594692907626,31bf20a0-117a-45ba-8453-edb800b24b17,13.94577,-0.07056922,0.1771902,0.04158352,2.269223,2.193276,-197.6184,2.3,2.2,2.738683
1594692907650,31bf20a0-117a-45ba-8453-edb800b24b17,13.94805,-0.07712518,0.1783961,0.04144388,2.268023,2.194477,-180.8495,2.3,2.2,2.729965
1594692907673,31bf20a0-117a-45ba-8453-edb800b24b17,13.94883,-0.07832099,0.1787947,0.04139675,2.267624,2.194876,-178.0983,2.3,2.2,2.727051
1594692907719,31bf20a0-117a-45ba-8453-edb800b24b17,13.95042,-0.0782071,0.1795838,0.04130092,2.266829,2.195671,-178.3779,2.3,2.2,2.721216
1594692907741,31bf20a0-117a-45ba-8453-edb800b24b17,13.95195,-0.07540221,0.1803586,0.04120284,2.266037,2.196463,-185.0337,2.3,2.2,2.71542
1594692907766,31bf20a0-117a-45ba-8453-edb800b24b17,13.95405,-0.06798457,0.1815121,0.04105691,2.26485,2.19765,-205.2532,2.3,2.2,2.706848
1594692907789,31bf20a0-117a-45ba-8453-edb800b24b17,13.95528,-0.0607532,0.1822741,0.04096034,2.264059,2.198441,-229.7044,2.3,2.2,2.70124
1594692907812,31bf20a0-117a-45ba-8453-edb800b24b17,13.95631,-0.04991361,0.183029,0.04086378,2.263267,2.199234,-279.6093,2.3,2.2,2.695724
1594692907842,31bf20a0-117a-45ba-8453-edb800b24b17,13.95707,-0.03592162,0.1837884,0.0407705,2.262471,2.200029,-388.5424,2.3,2.2,2.690327
