stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594719922758,31bf20a0-117a-45ba-8453-edb800b24b17,13.93877,-0.007341296,0.1696313,0.04215838,2.276658,2.185843,-1898.68,2.3,2.2,2.776835
1594719922782,31bf20a0-117a-45ba-8453-edb800b24b17,13.93898,-0.01269776,0.170481,0.04213626,2.275817,2.186683,-1097.751,2.3,2.2,2.77528
1594719922805,31bf20a0-117a-45ba-8453-edb800b24b17,13.93933,-0.0190204,0.1713306,0.04210167,2.274979,2.187521,-732.8623,2.3,2.2,2.772905
1594719922829,31bf20a0-117a-45ba-8453-edb800b24b17,13.94011,-0.02873775,0.1726008,0.04202133,2.273726,2.188773,-485.0801,2.3,2.2,2.767516
1594719922852,31bf20a0-117a-45ba-8453-edb800b24b17,13.9408,-0.03549098,0.1734476,0.04195342,2.272896,2.189604,-392.7984,2.3,2.2,2.762947
1594719922875,31bf20a0-117a-45ba-8453-edb800b24b17,13.91455,-0.04924042,0.1742913,0.0418795,2.27166,2.19084,-282.5839,2.3,2.2,2.757982
1594719922898,31bf20a0-117a-45ba-8453-edb800b24b17,13.94316,-0.05492953,0.1755436,0.04175817,2.270842,2.191658,-253.8372,2.3,2.2,2.749992
1594719922921,31bf20a0-117a-45ba-8453-edb800b24b17,13.94438,-0.06308936,0.1763682,0.04167208,2.27003,2.19247,-221.0259,2.3,2.2,2.744418
1594719922948,31bf20a0-117a-45ba-8453-edb800b24b17,13.94651,-0.07321054,0.1775966,0.04153824,2.268822,2.193678,-190.4986,2.3,2.2,2.735796
1594719922970,31bf20a0-117a-45ba-8453-edb800b24b17,13.94805,-0.07712518,0.1783961,0.04144388,2.268023,2.194477,-180.8495,2.3,2.2,2.729965
1594719922993,31bf20a0-117a-45ba-8453-edb800b24b17,13.94963,-0.07863037,0.1791927,0.04134943,2.267226,2.195274,-177.4077,2.3,2.2,2.724125
1594719923018,31bf20a0-117a-45ba-8453-edb800b24b17,13.95119,-0.07721735,0.1799744,0.04125259,2.266433,2.196067,-180.6743,2.3,2.2,2.718318
1594719923041,31bf20a0-117a-45ba-8453-edb800b24b17,13.95338,-0.07063393,0.18113,0.0411058,2.265245,2.197255,-197.545,2.3,2.2,2.709691
