stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594691375222,31bf20a0-117a-45ba-8453-edb800b24b17,13.93877,-0.007341296,0.1696313,0.04215838,2.276658,2.185843,-1898.68,2.3,2.2,2.776835
1594691375245,31bf20a0-117a-45ba-8453-edb800b24b17,13.91141,-0.01781757,0.1704817,0.04213626,2.275398,2.187102,-780.7691,2.3,2.2,2.77528
1594691375269,31bf20a0-117a-45ba-8453-edb800b24b17,13.93957,-0.02275637,0.1717524,0.04207714,2.27456,2.18794,-612.5567,2.3,2.2,2.771289
1594691375291,31bf20a0-117a-45ba-8453-edb800b24b17,13.94011,-0.02873775,0.1726008,0.04202133,2.273726,2.188773,-485.0801,2.3,2.2,2.767516
1594691375315,31bf20a0-117a-45ba-8453-edb800b24b17,13.9408,-0.03549098,0.1734476,0.04195342,2.272896,2.189604,-392.7984,2.3,2.2,2.762947
1594691375338,31bf20a0-117a-45ba-8453-edb800b24b17,13.94209,-0.04665292,0.1747097,0.0418402,2.27166,2.19084,-298.8472,2.3,2.2,2.755394
1594691375361,31bf20a0-117a-45ba-8453-edb800b24b17,13.94375,-0.0590924,0.1759594,0.04171613,2.270435,2.192065,-235.9652,2.3,2.2,2.747223
1594691375383,31bf20a0-117a-45ba-8453-edb800b24b17,13.94577,-0.07056922,0.1771902,0.04158352,2.269223,2.193276,-197.6184,2.3,2.2,2.738683
1594691375406,31bf20a0-117a-45ba-8453-edb800b24b17,13.92075,-0.08003642,0.1779816,0.04148808,2.268023,2.194477,-173.9302,2.3,2.2,2.732876
1594691375431,31bf20a0-117a-45ba-8453-edb800b24b17,13.94963,-0.07863037,0.1791927,0.04134943,2.267226,2.195274,-177.4077,2.3,2.2,2.724125
1594691375474,31bf20a0-117a-45ba-8453-edb800b24b17,13.95042,-0.0782071,0.1795838,0.04130092,2.266829,2.195671,-178.3779,2.3,2.2,2.721216
1594691375501,31bf20a0-117a-45ba-8453-edb800b24b17,13.95267,-0.07306017,0.1807416,0.04115342,2.265641,2.196859,-190.9751,2.3,2.2,2.712544
1594691375524,31bf20a0-117a-45ba-8453-edb800b24b17,13.92698,-0.0708269,0.1811012,0.04110003,2.26485,2.19765,-196.634,2.3,2.2,2.709691
1594691375548,31bf20a0-117a-45ba-8453-edb800b24b17,13.95528,-0.0607532,0.1822741,0.04096034,2.264059,2.198441,-229.7044,2.3,2.2,2.70124
1594691375571,31bf20a0-117a-45ba-8453-edb800b24b17,13.95582,-0.05569581,0.1826489,0.04091115,2.263663,2.198837,-250.5722,2.3,2.2,2.69847
1594691375595,31bf20a0-117a-45ba-8453-edb800b24b17,13.95707,-0.03592162,0.1837884,0.0407705,2.262471,2.200029,-388.5424,2.3,2.2,2.690327
1594691375619,31bf20a0-117a-45ba-8453-edb800b24b17,13.95733,-0.02765985,0.1841675,0.04072447,2.262072,2.200428,-504.6062,2.3,2.2,2.687668
