stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594718531964,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93998,0.003333092,1.731537E-05,0,1.975,1.675,11682.84,2.025,1.725,8.32873
1594718531990,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93978,0.007910728,1.731342E-05,0,1.975,1.675,4922.401,2.025,1.725,8.320414
1594718532012,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93947,0.01054573,1.731328E-05,0,1.975,1.675,3692.439,2.025,1.725,8.311252
1594718532037,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93912,0.01164246,1.731312E-05,0,1.975,1.675,3344.58,2.025,1.725,8.301393
1594718532062,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93875,0.01232624,1.731296E-05,0,1.975,1.675,3159.012,2.025,1.725,8.290588
1594718532086,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93836,0.01350212,1.731465E-05,0,1.975,1.675,2883.87,2.025,1.725,8.27863
1594718532112,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93792,0.01578331,1.731259E-05,0,1.975,1.675,2467.031,2.025,1.725,8.26533
1594718532136,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93718,0.02127838,1.731227E-05,0,1.975,1.675,1829.894,2.025,1.725,8.245163
1594718532160,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93644,0.0277462,1.73138E-05,0,1.975,1.675,1403.307,2.025,1.725,8.227854
1594718532184,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93545,0.03666019,1.731337E-05,0,1.975,1.675,1062.063,2.025,1.725,8.208303
1594718532207,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93505,0.0402441,1.731319E-05,0,1.975,1.675,967.4723,2.025,1.725,8.201225
1594718532231,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93362,0.05305386,1.731069E-05,0,1.975,1.675,733.8508,2.025,1.725001,8.178095
1594718532256,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.93172,0.06930828,1.731172E-05,0,1.975,1.675,561.7182,2.025,1.725001,8.151773
1594718532279,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.92928,0.08945274,1.73125E-05,0,1.974999,1.675001,435.1938,2.025,1.725001,8.12182
1594718532306,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.92491,0.1228189,1.730871E-05,0,1.974999,1.675001,316.9292,2.024999,1.725001,8.075786
1594718532330,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.9207,0.1491938,1.730871E-05,0,1.974999,1.675001,260.8735,2.024999,1.725001,8.040218
1594718532353,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.91582,0.1663227,1.730656E-05,0,1.974999,1.675001,233.9778,2.024999,1.725001,8.01416
1594718532379,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.91065,0.1719012,1.730614E-05,0,1.974999,1.675001,226.3547,2.024999,1.725001,7.999916
1594718532403,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.90552,0.1694012,1.730388E-05,0,1.974999,1.675001,229.665,2.024999,1.725001,7.994012
1594718532428,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.9006,0.1636729,1.730357E-05,0,1.974999,1.675001,237.6728,2.024999,1.725001,7.991597
1594718532452,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.89593,0.1571622,1.73015E-05,0,1.974999,1.675001,247.4891,2.024999,1.725001,7.990224
1594718532477,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.89442,0.1545897,1.730084E-05,0,1.974999,1.675001,251.5978,2.024999,1.725001,7.990227
1594718532501,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.9701,0.1440725,1.732122E-05,0,1.974999,1.675001,270.4894,2.024999,1.725001,7.993203
1594718532525,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.88487,0.1292133,1.729848E-05,0,1.974999,1.675001,300.9354,2.024999,1.725001,7.998407
1594718532549,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.8814,0.1152449,1.729695E-05,0,1.974999,1.675001,337.3808,2.024999,1.725001,8.00543
1594718532573,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87744,0.09526157,1.729706E-05,0,1.974999,1.675001,408.1125,2.024999,1.725001,8.016544
1594718532597,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87497,0.07979965,1.729597E-05,0,1.974999,1.675001,487.1571,2.024999,1.725001,8.025645
1594718532621,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87235,0.05902481,1.729481E-05,0,1.974999,1.675001,658.5765,2.024999,1.725001,8.038322
1594718532646,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.8709,0.04359341,1.729417E-05,0,1.974999,1.675001,891.6691,2.024999,1.725001,8.048038
1594718532670,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.86959,0.02425003,1.729546E-05,0,1.974999,1.675001,1602.868,2.024999,1.725001,8.061077
1594718532699,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.86906,0.01099586,1.729336E-05,0,1.974999,1.675001,3534.879,2.024999,1.725001,8.070827
1594718532725,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.8689,0.00272274,1.729329E-05,0,1.974999,1.675001,14275.66,2.024999,1.725001,8.077285
1594718532752,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.86888,-0.001267433,1.729328E-05,0,1.974999,1.675001,-30667.4,2.024999,1.725001,8.080495
1594718532776,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.86889,-0.005161285,1.729328E-05,0,1.974999,1.675001,-7530.854,2.024999,1.725001,8.083691
1594718532800,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.8693,-0.02021313,1.729347E-05,0,1.974999,1.675001,-1922.973,2.024999,1.725001,8.096313
1594718532825,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.86998,-0.03055668,1.729563E-05,0,1.974999,1.675001,-1272.062,2.024999,1.725001,8.10558
1594718532850,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87059,-0.03666782,1.729404E-05,0,1.974999,1.675001,-1060.074,2.024999,1.725001,8.111652
1594718532876,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87132,-0.04203987,1.729436E-05,0,1.974999,1.675001,-924.6298,2.024999,1.725001,8.117632
1594718532901,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.87214,-0.0466547,1.729472E-05,0,1.974999,1.675002,-833.1881,2.024999,1.725001,8.123517
