stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594867211004,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.81009,0.003333092,1.725801E-05,0,1.975,1.675,11643.87,2.025,1.725,8.32873
1594867211028,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80981,0.009163857,1.725788E-05,0,1.975,1.675,4235.095,2.025,1.725,8.317273
1594867211053,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80936,0.01139259,1.725582E-05,0,1.975,1.675,3406.543,2.025,1.725,8.304755
1594867211077,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80886,0.01232624,1.72556E-05,0,1.975,1.675,3148.475,2.025,1.725,8.290588
1594867211102,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80861,0.01301003,1.725549E-05,0,1.975,1.675,2982.977,2.025,1.725,8.282759
1594867211125,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80803,0.01578331,1.725523E-05,0,1.975,1.675,2458.802,2.025,1.725,8.26533
1594867211149,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.8075,0.01959801,1.7255E-05,0,1.975,1.675,1980.176,2.025,1.725,8.250494
1594867211173,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80655,0.0277462,1.725644E-05,0,1.975,1.675,1398.626,2.025,1.725,8.227854
1594867211198,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80517,0.0402441,1.725583E-05,0,1.975,1.675,964.2449,2.025,1.725,8.201225
1594867211222,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80316,0.05806637,1.725494E-05,0,1.975,1.675,668.2553,2.025,1.725001,8.169698
1594867211247,c135bb05-0bd7-4660-80c4-5ec4cbd8b41e,38.80253,0.06347752,1.725467E-05,0,1.975,1.675,611.28,2.025,1.725001,8.160931
