stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594627939101,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939125,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939149,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939176,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939200,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939223,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939247,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939272,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939297,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939324,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939392,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939415,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939440,None,99999,99999,99999,99999,1.975,1.675,99999,99999,99999,99999
1594627939464,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939487,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939511,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939534,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939558,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939583,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939607,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939632,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939677,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939700,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939724,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
1594627939749,None,99999,99999,99999,99999,1.974999,1.675001,99999,99999,99999,99999
