stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594866823875,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.83446,10.55161,3.055826E-05,0,1.975,1.675,6.523599,2.025,1.725,0.5589624
1594866823898,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.51828,10.53213,3.046893E-05,0,1.975,1.675,6.505645,2.025,1.725,0.5753953
1594866823923,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.09763,10.50725,3.035208E-05,0,1.975,1.675,6.481015,2.025,1.725,0.5939108
1594866823946,061ba28a-7ae2-444e-a441-87ffc9ae99f9,67.78282,10.48962,3.026521E-05,0,1.975,1.675,6.461896,2.025,1.725,0.6049802
1594866823969,061ba28a-7ae2-444e-a441-87ffc9ae99f9,67.36394,10.46344,3.014541E-05,0,1.975,1.675,6.438027,2.025,1.725,0.6210794
1594866823993,061ba28a-7ae2-444e-a441-87ffc9ae99f9,67.05042,10.44538,3.005911E-05,0,1.975,1.675,6.419148,2.025,1.725,0.6312386
1594866824016,061ba28a-7ae2-444e-a441-87ffc9ae99f9,66.63314,10.42175,2.994375E-05,0,1.975,1.675,6.393664,2.025,1.725,0.6442159
1594866824040,061ba28a-7ae2-444e-a441-87ffc9ae99f9,66.32073,10.40455,2.985608E-05,0,1.975,1.675,6.374207,2.025,1.725,0.6534619
1594866824064,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.90488,10.38208,2.974135E-05,0,1.974999,1.675001,6.347946,2.025,1.725,0.6654797
1594866824088,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.80106,10.3863,2.971226E-05,0,1.974999,1.675001,6.335367,2.025,1.725,0.6586804
1594866824114,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.59351,10.36555,2.965414E-05,0,1.974999,1.675001,6.328028,2.025,1.725,0.6743369
1594866824159,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.38622,10.35378,2.959612E-05,0,1.974999,1.675001,6.315204,2.025,1.725,0.6811142
1594866824184,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.17908,10.35942,2.953631E-05,0,1.974999,1.675001,6.291768,2.025,1.725,0.6705757
1594866824209,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.86874,10.33221,2.945141E-05,0,1.974999,1.675001,6.278303,2.025,1.725,0.6906314
1594866824234,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.66206,10.33516,2.939366E-05,0,1.974999,1.675001,6.256513,2.025,1.725,0.6830274
1594866824258,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.35233,10.29711,2.930904E-05,0,1.974999,1.675001,6.249555,2.025,1.725,0.7142735
1594866824283,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.14613,10.29138,2.924964E-05,0,1.974999,1.675001,6.232996,2.025,1.725,0.7155794
1594866824308,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.72701,10.29948,2.913347E-05,0,1.974999,1.675001,6.187399,2.025,1.725,0.6989062
1594866824333,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.42552,10.27984,2.904875E-05,0,1.974999,1.675001,6.169891,2.025,1.725,0.7123576
1594866824358,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.11745,10.26637,2.896299E-05,0,1.974999,1.675001,6.14798,2.025,1.725,0.7198433
1594866824382,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.80947,10.25595,2.887728E-05,0,1.974999,1.675001,6.124197,2.025,1.725,0.7244779
1594866824406,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.70705,10.25215,2.884881E-05,0,1.974999,1.675001,6.116477,2.025,1.725,0.726393
1594866824450,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.39951,10.24233,2.876329E-05,0,1.974999,1.675001,6.092313,2.025,1.725,0.7306925
1594866824475,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.09253,10.23048,2.867801E-05,0,1.974999,1.675001,6.069364,2.025,1.725,0.7372231
1594866824499,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.7856,10.22525,2.859276E-05,0,1.974999,1.675001,6.042457,2.025,1.725,0.7373368
1594866824525,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.47921,10.20794,2.850774E-05,0,1.974999,1.675001,6.022686,2.025,1.725,0.7497123
1594866824550,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.27501,10.20095,2.845109E-05,0,1.974999,1.675001,6.006796,2.025,1.725,0.7535198
1594866824575,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.07094,10.19464,2.839263E-05,0,1.974999,1.675001,5.990495,2.025,1.725,0.7567285
1594866824601,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.85933,10.20288,2.833458E-05,0,1.974999,1.675001,5.964919,2.025,1.725,0.7454775
1594866824626,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.66314,10.18368,2.82796E-05,0,1.974999,1.675001,5.956896,2.025,1.725,0.7617425
1594866824651,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.35746,10.18653,2.819489E-05,0,1.974998,1.675002,5.92522,2.025,1.725,0.7548669
1594866824675,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.05223,10.17065,2.811039E-05,0,1.974998,1.675002,5.904461,2.025,1.725,0.7674141
1594866824699,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.95037,10.17584,2.808031E-05,0,1.974998,1.675002,5.891442,2.025,1.725,0.7612668
1594866824724,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.73941,10.16612,2.802067E-05,0,1.974998,1.675002,5.876324,2.025,1.725,0.7692512
1594866824749,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.6454,10.16357,2.799592E-05,0,1.974998,1.675002,5.868551,2.025,1.725,0.7710193
1594866824775,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.4421,10.16034,2.793967E-05,0,1.974998,1.675002,5.850403,2.025,1.725,0.7727422
1594866824800,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.13718,10.15829,2.78553E-05,0,1.974998,1.675002,5.82157,2.025,1.725,0.7728297
1594866824826,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.93406,10.15518,2.779726E-05,0,1.974998,1.675002,5.803347,2.025,1.725,0.7751238
1594866824850,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.6296,10.14854,2.771124E-05,0,1.974998,1.675002,5.777148,2.025,1.725,0.7815571
1594866824875,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.42659,10.14679,2.765698E-05,0,1.974998,1.675002,5.758136,2.025,1.725,0.7838681
1594866824899,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.122,10.14902,2.757089E-05,0,1.974998,1.675002,5.726857,2.025,1.725,0.7834605
1594866824923,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.81768,10.14488,2.748679E-05,0,1.974998,1.675002,5.699197,2.025,1.725,0.7904055
1594866824948,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.61471,10.1452,2.742882E-05,0,1.974998,1.675002,5.67901,2.025,1.725,0.7923731
1594866824992,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.41173,10.1459,2.737271E-05,0,1.974998,1.675002,5.658612,2.025,1.725,0.7942249
1594866825019,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.10712,10.15014,2.728848E-05,0,1.974998,1.675002,5.626242,2.025,1.725,0.7941967
1594866825048,061ba28a-7ae2-444e-a441-87ffc9ae99f9,56.59155,10.15319,2.714461E-05,0,1.974998,1.675002,5.57377,2.025,1.725,0.7988399
1594866825073,061ba28a-7ae2-444e-a441-87ffc9ae99f9,56.39659,10.1543,2.709018E-05,0,1.974998,1.675002,5.553961,2.025,1.725,0.8009643
1594866825096,061ba28a-7ae2-444e-a441-87ffc9ae99f9,55.99036,10.16193,2.697598E-05,0,1.974998,1.675002,5.509814,2.025,1.725,0.799926
1594866825121,061ba28a-7ae2-444e-a441-87ffc9ae99f9,55.68552,10.14869,2.689165E-05,0,1.974998,1.675002,5.486967,2.025,1.725,0.8181916
1594866825145,061ba28a-7ae2-444e-a441-87ffc9ae99f9,55.27912,10.14642,2.677736E-05,0,1.974998,1.675002,5.44814,2.025,1.725,0.8271988
1594866825170,061ba28a-7ae2-444e-a441-87ffc9ae99f9,54.97427,10.18308,2.669303E-05,0,1.974998,1.675002,5.398588,2.025,1.725,0.7955803
1594866825193,061ba28a-7ae2-444e-a441-87ffc9ae99f9,54.66111,10.18673,2.660689E-05,0,1.974998,1.675002,5.365915,2.025,1.725,0.7969447
1594866825216,061ba28a-7ae2-444e-a441-87ffc9ae99f9,54.3642,10.1834,2.652419E-05,0,1.974997,1.675003,5.338511,2.025,1.725,0.8052225
1594866825240,061ba28a-7ae2-444e-a441-87ffc9ae99f9,54.26258,10.1584,2.649608E-05,0,1.974997,1.675003,5.341645,2.025,1.725,0.8318579
1594866825263,061ba28a-7ae2-444e-a441-87ffc9ae99f9,53.95734,10.17882,2.640971E-05,0,1.974997,1.675003,5.300945,2.025,1.725,0.8162879
1594866825286,061ba28a-7ae2-444e-a441-87ffc9ae99f9,53.55036,10.17335,2.629704E-05,0,1.974997,1.675003,5.263789,2.025,1.725,0.8280226
1594866825311,061ba28a-7ae2-444e-a441-87ffc9ae99f9,53.34683,10.17055,2.624068E-05,0,1.974997,1.675003,5.245226,2.025,1.725,0.8338745
1594866825336,061ba28a-7ae2-444e-a441-87ffc9ae99f9,53.04154,10.19445,2.615429E-05,0,1.974997,1.675003,5.202981,2.025,1.725,0.814443
1594866825359,061ba28a-7ae2-444e-a441-87ffc9ae99f9,52.73605,10.16448,2.606967E-05,0,1.974997,1.675003,5.188268,2.025,1.725,0.8487628
1594866825383,061ba28a-7ae2-444e-a441-87ffc9ae99f9,52.43052,10.20131,2.598503E-05,0,1.974997,1.675003,5.139586,2.025,1.725,0.8161513
1594866825408,061ba28a-7ae2-444e-a441-87ffc9ae99f9,52.12501,10.17823,2.590041E-05,0,1.974997,1.675003,5.121227,2.025,1.725,0.8433285
1594866825433,061ba28a-7ae2-444e-a441-87ffc9ae99f9,51.81101,10.18614,2.581203E-05,0,1.974997,1.675003,5.086421,2.025,1.725,0.8393721
1594866825458,061ba28a-7ae2-444e-a441-87ffc9ae99f9,51.61545,10.18769,2.575733E-05,0,1.974997,1.675003,5.066453,2.025,1.725,0.8403872
1594866825482,061ba28a-7ae2-444e-a441-87ffc9ae99f9,51.20777,10.1807,2.564249E-05,0,1.974997,1.675003,5.029889,2.025,1.725,0.8523338
1594866825527,061ba28a-7ae2-444e-a441-87ffc9ae99f9,51.00389,10.17788,2.558784E-05,0,1.974997,1.675003,5.01125,2.025,1.725,0.8575399
1594866825551,061ba28a-7ae2-444e-a441-87ffc9ae99f9,50.69801,10.21411,2.550305E-05,0,1.974997,1.675003,4.963525,2.025,1.725,0.8247778
1594866825575,061ba28a-7ae2-444e-a441-87ffc9ae99f9,50.39213,10.18918,2.54164E-05,0,1.974997,1.675003,4.94565,2.025,1.725,0.8530511
1594866825599,061ba28a-7ae2-444e-a441-87ffc9ae99f9,50.08604,10.20188,2.533152E-05,0,1.974997,1.675003,4.909491,2.025,1.725,0.8435657
1594866825624,061ba28a-7ae2-444e-a441-87ffc9ae99f9,49.67798,10.19295,2.52165E-05,0,1.974997,1.675003,4.87376,2.025,1.725,0.8565896
1594866825647,061ba28a-7ae2-444e-a441-87ffc9ae99f9,49.37193,10.22162,2.513163E-05,0,1.974997,1.675003,4.830145,2.025,1.725,0.830837
1594866825673,061ba28a-7ae2-444e-a441-87ffc9ae99f9,48.95522,10.19016,2.501652E-05,0,1.974996,1.675004,4.804167,2.025,1.725,0.8660147
1594866825698,061ba28a-7ae2-444e-a441-87ffc9ae99f9,48.65753,10.20203,2.493349E-05,0,1.974996,1.675004,4.769395,2.025,1.725,0.8567841
1594866825723,061ba28a-7ae2-444e-a441-87ffc9ae99f9,48.35118,10.20556,2.484849E-05,0,1.974996,1.675004,4.737727,2.025,1.725,0.855788
1594866825747,061ba28a-7ae2-444e-a441-87ffc9ae99f9,47.94281,10.19531,2.47352E-05,0,1.974996,1.675004,4.702437,2.025,1.725,0.8692485
1594866825773,061ba28a-7ae2-444e-a441-87ffc9ae99f9,47.52579,10.22935,2.461624E-05,0,1.974996,1.675004,4.646021,2.025,1.725,0.8382247
1594866825796,061ba28a-7ae2-444e-a441-87ffc9ae99f9,47.22792,10.21824,2.453312E-05,0,1.974996,1.675004,4.621922,2.025,1.725,0.8514825
