stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594627529237,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.729,10.54157,3.052659E-05,0,1.975,1.675,6.519808,2.025,1.725,0.5680907
1594627529261,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.41302,10.52438,3.043921E-05,0,1.975,1.675,6.500431,2.025,1.725,0.5818687
1594627529285,061ba28a-7ae2-444e-a441-87ffc9ae99f9,68.09763,10.50725,3.035208E-05,0,1.975,1.675,6.481015,2.025,1.725,0.5939108
1594627529309,061ba28a-7ae2-444e-a441-87ffc9ae99f9,67.78282,10.48962,3.026521E-05,0,1.975,1.675,6.461896,2.025,1.725,0.6049802
1594627529333,061ba28a-7ae2-444e-a441-87ffc9ae99f9,67.36394,10.46344,3.014541E-05,0,1.975,1.675,6.438027,2.025,1.725,0.6210794
1594627529356,061ba28a-7ae2-444e-a441-87ffc9ae99f9,66.94601,10.43934,3.002977E-05,0,1.975,1.675,6.41286,2.025,1.725,0.6346166
1594627529379,061ba28a-7ae2-444e-a441-87ffc9ae99f9,66.52895,10.41767,2.99145E-05,0,1.975,1.675,6.386167,2.025,1.725,0.6456377
1594627529403,061ba28a-7ae2-444e-a441-87ffc9ae99f9,66.11272,10.39941,2.979961E-05,0,1.975,1.675001,6.357353,2.025,1.725,0.6533482
1594627529427,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.69729,10.37202,2.968134E-05,0,1.974999,1.675001,6.334086,2.025,1.725,0.6704047
1594627529453,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.38622,10.35378,2.959612E-05,0,1.974999,1.675001,6.315204,2.025,1.725,0.6811142
1594627529477,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.28258,10.35385,2.956711E-05,0,1.974999,1.675001,6.305151,2.025,1.725,0.6785847
1594627529501,061ba28a-7ae2-444e-a441-87ffc9ae99f9,65.17908,10.35942,2.953631E-05,0,1.974999,1.675001,6.291768,2.025,1.725,0.6705757
1594627529527,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.6551,10.32765,2.939245E-05,0,1.974999,1.675001,6.260385,2.025,1.725,0.6905314
1594627529551,061ba28a-7ae2-444e-a441-87ffc9ae99f9,64.24918,10.32672,2.927838E-05,0,1.974999,1.675001,6.221646,2.025,1.725,0.6824408
1594627529577,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.83701,10.30159,2.916528E-05,0,1.974999,1.675001,6.19681,2.025,1.725,0.6989062
1594627529602,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.52845,10.27898,2.907931E-05,0,1.974999,1.675001,6.180424,2.025,1.725,0.7152624
1594627529627,061ba28a-7ae2-444e-a441-87ffc9ae99f9,63.22002,10.27111,2.899153E-05,0,1.974999,1.675001,6.155128,2.025,1.725,0.7170734
1594627529651,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.80947,10.25595,2.887728E-05,0,1.974999,1.675001,6.124197,2.025,1.725,0.7244779
1594627529675,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.39951,10.24233,2.876329E-05,0,1.974999,1.675001,6.092313,2.025,1.725,0.7306925
1594627529699,061ba28a-7ae2-444e-a441-87ffc9ae99f9,62.09253,10.23048,2.867801E-05,0,1.974999,1.675001,6.069364,2.025,1.725,0.7372231
1594627529723,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.67599,10.22358,2.856111E-05,0,1.974999,1.675001,6.032719,2.025,1.725,0.7373368
1594627529746,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.47921,10.20794,2.850774E-05,0,1.974999,1.675001,6.022686,2.025,1.725,0.7497123
1594627529791,061ba28a-7ae2-444e-a441-87ffc9ae99f9,61.17284,10.20997,2.842087E-05,0,1.974999,1.675001,5.991483,2.025,1.725,0.7429419
1594627529815,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.76493,10.19851,2.830779E-05,0,1.974999,1.675001,5.958214,2.025,1.725,0.7483625
1594627529838,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.4594,10.17893,2.822129E-05,0,1.974998,1.675002,5.939661,2.025,1.725,0.7637382
1594627529862,061ba28a-7ae2-444e-a441-87ffc9ae99f9,60.05223,10.17065,2.811039E-05,0,1.974998,1.675002,5.904461,2.025,1.725,0.7674141
1594627529887,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.74696,10.17105,2.802401E-05,0,1.974998,1.675002,5.874219,2.025,1.725,0.7643244
1594627529909,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.34036,10.16207,2.79115E-05,0,1.974998,1.675002,5.839399,2.025,1.725,0.7702848
1594627529933,061ba28a-7ae2-444e-a441-87ffc9ae99f9,59.03573,10.15374,2.78254E-05,0,1.974998,1.675002,5.814184,2.025,1.725,0.7769132
1594627529957,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.6296,10.14854,2.771124E-05,0,1.974998,1.675002,5.777148,2.025,1.725,0.7815571
1594627529980,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.32497,10.14972,2.7627E-05,0,1.974998,1.675002,5.746463,2.025,1.725,0.7814249
1594627530005,061ba28a-7ae2-444e-a441-87ffc9ae99f9,58.02064,10.145,2.754289E-05,0,1.974998,1.675002,5.719139,2.025,1.725,0.7883249
1594627530028,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.81768,10.14488,2.748679E-05,0,1.974998,1.675002,5.699197,2.025,1.725,0.7904055
1594627530053,061ba28a-7ae2-444e-a441-87ffc9ae99f9,57.5131,10.14905,2.740258E-05,0,1.974998,1.675002,5.666843,2.025,1.725,0.7897679
