stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594884321412,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321435,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321460,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321486,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321509,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321533,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321558,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321583,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321607,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321632,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321671,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321739,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321764,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321790,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321816,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321841,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321865,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321890,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321913,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321939,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321963,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884321988,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322014,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322039,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322065,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322090,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322114,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322138,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322162,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322188,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322215,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322240,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322265,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322289,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322313,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322337,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322363,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322387,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322412,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322436,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322462,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322487,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322532,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322556,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322583,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322608,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322633,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322658,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322682,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594884322706,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
