stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594883817333,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817356,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817381,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817405,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817429,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817452,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817476,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817500,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817524,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817550,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817578,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817602,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817626,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817650,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817675,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817700,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817726,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817754,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817780,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817804,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817830,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817855,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817880,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817906,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817932,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883817978,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818003,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818027,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818052,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818077,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818102,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818190,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818219,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818244,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818268,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818293,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818317,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818342,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818367,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818393,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818416,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818463,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818488,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818514,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818538,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818564,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818588,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818614,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818639,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818664,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818687,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818733,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818758,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818783,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818809,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818834,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818860,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818886,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818912,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818936,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818961,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883818984,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819010,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819034,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819059,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819084,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819108,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819133,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819159,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819184,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819209,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819234,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594883819258,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
