stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594359896828,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896852,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896875,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896899,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896923,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896946,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896970,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359896993,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897017,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897040,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897063,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897087,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897110,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897133,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897156,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897180,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897203,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897226,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897249,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897273,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897296,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897320,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897343,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
1594359897367,None,99999,99999,99999,99999,1.875,1.775,99999,99999,99999,99999
