stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594619493325,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493350,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493373,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493397,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493421,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493445,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493468,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493493,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493516,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493541,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493566,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493632,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493656,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493681,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493705,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493729,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493753,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493778,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493803,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493829,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493852,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493878,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493903,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493928,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493954,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619493979,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494007,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494042,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494067,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494091,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494116,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494161,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494185,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494210,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494235,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494260,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494287,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494312,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494336,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494361,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494385,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494409,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494432,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494456,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494479,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494504,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494529,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494552,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494577,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494600,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494624,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494647,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494671,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494695,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494719,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494743,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494767,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494791,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494814,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494838,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494863,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494886,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494911,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494934,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494958,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619494981,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495005,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495028,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495052,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495076,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495100,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495124,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495147,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495172,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495197,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495220,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495245,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495269,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495293,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495315,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495339,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495363,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495387,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495412,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495438,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495462,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495485,None,99999,99999,99999,99999,2.596094,1.053906,99999,99999,99999,99999
1594619495509,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495532,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495555,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495580,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495603,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495627,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495654,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495679,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495701,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495725,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495749,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495773,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495797,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495822,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495845,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495869,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495893,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495916,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495939,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495962,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619495986,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496009,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496033,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496056,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496082,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496106,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496130,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496154,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496177,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496201,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496225,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496248,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496293,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496316,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496339,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496364,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496388,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496413,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496438,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496464,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496488,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496512,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496535,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496558,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496581,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496603,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496627,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496650,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496673,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496697,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496722,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496746,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496769,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496794,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496838,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496863,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496886,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496909,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496932,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496955,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619496978,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497002,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497025,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497049,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497073,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497097,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497120,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497144,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497167,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497190,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497214,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497238,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
1594619497263,None,99999,99999,99999,99999,2.596093,1.053907,99999,99999,99999,99999
