stamp,key_id,long_dis,long_vel,lat_dis,lat_vel,left_line_dis,right_line_dis,ttc,Key_left_line_dis,Key_right_line_dis,CIPV_Speed
1594866505932,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866505963,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866505986,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506010,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506033,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506058,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506081,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506106,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506130,None,99999,99999,99999,99999,2.299219,1.350781,99999,99999,99999,99999
1594866506154,None,99999,99999,99999,99999,2.299218,1.350781,99999,99999,99999,99999
1594866506178,None,99999,99999,99999,99999,2.299218,1.350781,99999,99999,99999,99999
1594866506224,None,99999,99999,99999,99999,2.299218,1.350781,99999,99999,99999,99999
1594866506249,None,99999,99999,99999,99999,2.299218,1.350781,99999,99999,99999,99999
1594866506275,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506297,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506322,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506346,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506370,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506396,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506420,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506444,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506468,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506492,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506515,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506540,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506563,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506587,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506611,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506636,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506660,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506684,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506709,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506735,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506779,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506803,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506826,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506850,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506875,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506898,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506924,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506949,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506974,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866506997,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507022,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507047,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507072,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507095,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507119,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507143,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507166,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
1594866507190,None,99999,99999,99999,99999,2.299218,1.350782,99999,99999,99999,99999
